technique,angle,reference_key,status,source_url,source_url_1,source_url_2,source_url_3,source_url_4,segment_start_s,segment_end_s,quality,notes,target_technique_key,record_reference_key,command_ready,command
roundhouse_kick,side,roundhouse_kick__side,ready,https://www.youtube.com/watch?v=KrR-58vvMnY,https://www.youtube.com/watch?v=KrR-58vvMnY,https://www.youtube.com/watch?v=Bp_QVO7kYtg,https://www.youtube.com/watch?v=W1uzggUF4Ns,https://www.youtube.com/watch?v=BEYGp-npoHc,,,,auto: martial arts roundhouse kick tutorial side view | HOW TO DO A KARATE ROUNDHOUSE KICK | Tutorial,roundhouse_kick,roundhouse_kick__side,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=KrR-58vvMnY"" --record-reference ""roundhouse_kick__side"" --target-technique ""roundhouse_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
side_kick,front,side_kick__front,ready,https://www.youtube.com/watch?v=8ZzAEfRlB_s,https://www.youtube.com/watch?v=8ZzAEfRlB_s,https://www.youtube.com/watch?v=2H0qIAH-T6M,https://www.youtube.com/watch?v=98boTtEjgfw,https://www.youtube.com/watch?v=SXVlx7Jqxj8,,,,auto: martial arts side kick tutorial front view | Amazing SIDE KICK Exercise (Yoko Geri) by Jesse Enkamp,side_kick,side_kick__front,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=8ZzAEfRlB_s"" --record-reference ""side_kick__front"" --target-technique ""side_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
side_kick,left45,side_kick__left45,ready,https://www.youtube.com/watch?v=1p_koHemyuA,https://www.youtube.com/watch?v=1p_koHemyuA,https://www.youtube.com/watch?v=gih8JPD-9KU,https://www.youtube.com/watch?v=9puCMIjaDJk,https://www.youtube.com/watch?v=KFP7fyMxgBY,,,,auto: martial arts side kick tutorial left 45 degree view | Petchboonchu Side Kick Precision,side_kick,side_kick__left45,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=1p_koHemyuA"" --record-reference ""side_kick__left45"" --target-technique ""side_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
side_kick,right45,side_kick__right45,ready,https://www.youtube.com/watch?v=98boTtEjgfw,https://www.youtube.com/watch?v=98boTtEjgfw,https://www.youtube.com/watch?v=f-0cCiOIJn4,https://www.youtube.com/watch?v=9puCMIjaDJk,https://www.youtube.com/watch?v=IlQKAsPwl7I,,,,auto: martial arts side kick tutorial right 45 degree view | Master Lee Taekwondo Side Kick,side_kick,side_kick__right45,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=98boTtEjgfw"" --record-reference ""side_kick__right45"" --target-technique ""side_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
side_kick,side,side_kick__side,ready,https://www.youtube.com/watch?v=2H0qIAH-T6M,https://www.youtube.com/watch?v=2H0qIAH-T6M,https://www.youtube.com/watch?v=NEezqiKiwYQ,https://www.youtube.com/watch?v=cp-tgi-UpJs,https://www.youtube.com/watch?v=KmguN31UgGc,,,,auto: martial arts side kick tutorial side view | Side Kick Tutorial Video - Martial Arts Training,side_kick,side_kick__side,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=2H0qIAH-T6M"" --record-reference ""side_kick__side"" --target-technique ""side_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
back_kick,front,back_kick__front,ready,https://www.youtube.com/watch?v=5pSKO3LiItU,https://www.youtube.com/watch?v=5pSKO3LiItU,https://www.youtube.com/watch?v=dxCo39YyJz4,https://www.youtube.com/watch?v=zmHHa5ImzX0,https://www.youtube.com/watch?v=6jEoWCiMTI8,,,,auto: martial arts back kick tutorial front view | Back kick tutorial full motion Taekwondo / Martial arts / 태권도 / kick / 킥,back_kick,back_kick__front,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=5pSKO3LiItU"" --record-reference ""back_kick__front"" --target-technique ""back_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
back_kick,left45,back_kick__left45,ready,https://www.youtube.com/watch?v=aV0QCW4vf1g,https://www.youtube.com/watch?v=aV0QCW4vf1g,https://www.youtube.com/watch?v=me9y-Uz6otg,https://www.youtube.com/watch?v=gih8JPD-9KU,https://www.youtube.com/watch?v=9puCMIjaDJk,,,,auto: martial arts back kick tutorial left 45 degree view | 1st perfect 45 turning long kick,back_kick,back_kick__left45,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=aV0QCW4vf1g"" --record-reference ""back_kick__left45"" --target-technique ""back_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
back_kick,right45,back_kick__right45,ready,https://www.youtube.com/watch?v=LqHUf0H6bb4,https://www.youtube.com/watch?v=LqHUf0H6bb4,https://www.youtube.com/watch?v=eQFo1L9g4Sc,https://www.youtube.com/watch?v=9puCMIjaDJk,https://www.youtube.com/watch?v=IlQKAsPwl7I,,,,auto: martial arts back kick tutorial right 45 degree view | Striking Fundamentals: 45 Degree Kick,back_kick,back_kick__right45,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=LqHUf0H6bb4"" --record-reference ""back_kick__right45"" --target-technique ""back_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
back_kick,side,back_kick__side,ready,https://www.youtube.com/watch?v=a7LsNhMOlMc,https://www.youtube.com/watch?v=a7LsNhMOlMc,https://www.youtube.com/watch?v=5pSKO3LiItU,https://www.youtube.com/watch?v=Kuq1H1Y-BCA,https://www.youtube.com/watch?v=8xM4K4YamM0,,,,auto: martial arts back kick tutorial side view | Spinning Back Kick Break (6 Boards),back_kick,back_kick__side,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=a7LsNhMOlMc"" --record-reference ""back_kick__side"" --target-technique ""back_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
spinning_back_kick,front,spinning_back_kick__front,ready,https://www.youtube.com/watch?v=81PkDXrPqFI,https://www.youtube.com/watch?v=81PkDXrPqFI,https://www.youtube.com/watch?v=a7LsNhMOlMc,https://www.youtube.com/watch?v=gOxRrX6tCGg,https://www.youtube.com/watch?v=FmbDkWru1UY,,,,auto: martial arts spinning back kick tutorial front view | How to Land a Spinning Back Kick,spinning_back_kick,spinning_back_kick__front,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=81PkDXrPqFI"" --record-reference ""spinning_back_kick__front"" --target-technique ""spinning_back_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
spinning_back_kick,left45,spinning_back_kick__left45,ready,https://www.youtube.com/watch?v=BDORUMu__is,https://www.youtube.com/watch?v=BDORUMu__is,https://www.youtube.com/watch?v=IuQeTww3c3o,https://www.youtube.com/watch?v=Z9R8kn6c3kM,https://www.youtube.com/watch?v=NMICZNCv4hE,,,,auto: martial arts spinning back kick tutorial left 45 degree view | TORNADO KICK - 3 EASY STEPS | TKD,spinning_back_kick,spinning_back_kick__left45,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=BDORUMu__is"" --record-reference ""spinning_back_kick__left45"" --target-technique ""spinning_back_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
spinning_back_kick,right45,spinning_back_kick__right45,ready,https://www.youtube.com/watch?v=IuQeTww3c3o,https://www.youtube.com/watch?v=IuQeTww3c3o,https://www.youtube.com/watch?v=BDORUMu__is,https://www.youtube.com/watch?v=f-0cCiOIJn4,https://www.youtube.com/watch?v=Z9R8kn6c3kM,,,,auto: martial arts spinning back kick tutorial right 45 degree view | Easy and Effective Tornado Kick Tutorial!! Spinning Kick 101,spinning_back_kick,spinning_back_kick__right45,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=IuQeTww3c3o"" --record-reference ""spinning_back_kick__right45"" --target-technique ""spinning_back_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
spinning_back_kick,side,spinning_back_kick__side,ready,https://www.youtube.com/watch?v=uTuugDIWjNQ,https://www.youtube.com/watch?v=uTuugDIWjNQ,https://www.youtube.com/watch?v=MUxGUOXwHW0,https://www.youtube.com/watch?v=a7LsNhMOlMc,https://www.youtube.com/watch?v=gOxRrX6tCGg,,,,auto: martial arts spinning back kick tutorial side view | How to Fix Your Spinning Back Kick / Turning Side Kick,spinning_back_kick,spinning_back_kick__side,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=uTuugDIWjNQ"" --record-reference ""spinning_back_kick__side"" --target-technique ""spinning_back_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
knee_strike,front,knee_strike__front,ready,https://www.youtube.com/watch?v=XzXUM6i9Qdw,https://www.youtube.com/watch?v=XzXUM6i9Qdw,https://www.youtube.com/watch?v=s3XTFR1ihBY,https://www.youtube.com/watch?v=-9GdYh_YoJo,https://www.youtube.com/watch?v=cdCB1s52fY0,,,,auto: muay thai knee strike tutorial front view | Muay Thai Basics: Knees - AKA Techniques,knee_strike,knee_strike__front,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=XzXUM6i9Qdw"" --record-reference ""knee_strike__front"" --target-technique ""knee_strike"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
knee_strike,left45,knee_strike__left45,ready,https://www.youtube.com/watch?v=BBSV6f2JNEA,https://www.youtube.com/watch?v=BBSV6f2JNEA,https://www.youtube.com/watch?v=pPmnlFqhRfw,https://www.youtube.com/watch?v=UlkqKZBPNdc,https://www.youtube.com/watch?v=me9y-Uz6otg,,,,auto: muay thai knee strike tutorial left 45 degree view | Liam Harrison Knee Fundamentals,knee_strike,knee_strike__left45,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=BBSV6f2JNEA"" --record-reference ""knee_strike__left45"" --target-technique ""knee_strike"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
knee_strike,right45,knee_strike__right45,ready,https://www.youtube.com/watch?v=0ZlSlVtm-7Y,https://www.youtube.com/watch?v=0ZlSlVtm-7Y,https://www.youtube.com/watch?v=CO4S2daMICk,https://www.youtube.com/watch?v=pPmnlFqhRfw,https://www.youtube.com/watch?v=BBSV6f2JNEA,,,,auto: muay thai knee strike tutorial right 45 degree view | Top 3 Ways To Land A Clean Body Kick | EXCLUSIVE CONTENT FROM LIAMHARRISONTRAINING.COM,knee_strike,knee_strike__right45,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=0ZlSlVtm-7Y"" --record-reference ""knee_strike__right45"" --target-technique ""knee_strike"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
knee_strike,side,knee_strike__side,ready,https://www.youtube.com/watch?v=SD2PvP-jVds,https://www.youtube.com/watch?v=SD2PvP-jVds,https://www.youtube.com/watch?v=7TP2fMacFoc,https://www.youtube.com/watch?v=jMY-jEP_I7U,https://www.youtube.com/watch?v=fJx-x0Rnv_k,,,,auto: muay thai knee strike tutorial side view | Dominate the Muay Thai Clinch with Petchboonchu,knee_strike,knee_strike__side,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=SD2PvP-jVds"" --record-reference ""knee_strike__side"" --target-technique ""knee_strike"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
elbow_strike,front,elbow_strike__front,ready,https://www.youtube.com/watch?v=fVeGKwcp700,https://www.youtube.com/watch?v=fVeGKwcp700,https://www.youtube.com/watch?v=fdsiCeQjHUo,https://www.youtube.com/watch?v=mp771sLeuQs,https://www.youtube.com/watch?v=ZWh2W3QuOUQ,,,,auto: muay thai elbow strike tutorial front view | Do you REALLY know how to elbow ?,elbow_strike,elbow_strike__front,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=fVeGKwcp700"" --record-reference ""elbow_strike__front"" --target-technique ""elbow_strike"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
elbow_strike,left45,elbow_strike__left45,ready,https://www.youtube.com/watch?v=P0myRA_s77Y,https://www.youtube.com/watch?v=P0myRA_s77Y,https://www.youtube.com/watch?v=mp771sLeuQs,https://www.youtube.com/watch?v=Mz74FPeyTBc,https://www.youtube.com/watch?v=Q0vhmmAhWfA,,,,auto: muay thai elbow strike tutorial left 45 degree view | Anderson Silva Elbow Mastery,elbow_strike,elbow_strike__left45,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=P0myRA_s77Y"" --record-reference ""elbow_strike__left45"" --target-technique ""elbow_strike"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
elbow_strike,right45,elbow_strike__right45,ready,https://www.youtube.com/watch?v=Mz74FPeyTBc,https://www.youtube.com/watch?v=Mz74FPeyTBc,https://www.youtube.com/watch?v=Q0vhmmAhWfA,https://www.youtube.com/watch?v=P0myRA_s77Y,https://www.youtube.com/watch?v=mp771sLeuQs,,,,"auto: muay thai elbow strike tutorial right 45 degree view | Yodsanklai MW Elbow Technique",elbow_strike,elbow_strike__right45,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=Mz74FPeyTBc"" --record-reference ""elbow_strike__right45"" --target-technique ""elbow_strike"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
elbow_strike,side,elbow_strike__side,ready,https://www.youtube.com/watch?v=b2EaxgTDWZc,https://www.youtube.com/watch?v=b2EaxgTDWZc,https://www.youtube.com/watch?v=fVeGKwcp700,https://www.youtube.com/watch?v=ZWh2W3QuOUQ,https://www.youtube.com/watch?v=mp771sLeuQs,,,,auto: muay thai elbow strike tutorial side view | 5 Common Elbow Strike Mistakes: How to Cut Your Opponent,elbow_strike,elbow_strike__side,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=b2EaxgTDWZc"" --record-reference ""elbow_strike__side"" --target-technique ""elbow_strike"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
axe_kick,front,axe_kick__front,ready,https://www.youtube.com/watch?v=4IvPiUtUsSE,https://www.youtube.com/watch?v=4IvPiUtUsSE,https://www.youtube.com/watch?v=Vnmv0OtqnGI,https://www.youtube.com/watch?v=17g-7KBqm8I,https://www.youtube.com/watch?v=7QddB-1zbYg,,,,auto: taekwondo axe kick tutorial front view | How to Do an Axe Kick | Taekwondo Training,axe_kick,axe_kick__front,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=4IvPiUtUsSE"" --record-reference ""axe_kick__front"" --target-technique ""axe_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
axe_kick,left45,axe_kick__left45,ready,https://www.youtube.com/watch?v=B22iX-GqOLc,https://www.youtube.com/watch?v=B22iX-GqOLc,https://www.youtube.com/watch?v=jmZgJXwHNQY,https://www.youtube.com/watch?v=f-0cCiOIJn4,https://www.youtube.com/watch?v=dGQuQbhrFKo,,,,auto: taekwondo axe kick tutorial left 45 degree view | Master Park Taekwondo Axe Kick,axe_kick,axe_kick__left45,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=B22iX-GqOLc"" --record-reference ""axe_kick__left45"" --target-technique ""axe_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
axe_kick,right45,axe_kick__right45,ready,https://www.youtube.com/watch?v=n5rYqSzOOmU,https://www.youtube.com/watch?v=n5rYqSzOOmU,https://www.youtube.com/watch?v=Vnmv0OtqnGI,https://www.youtube.com/watch?v=f-0cCiOIJn4,https://www.youtube.com/watch?v=B22iX-GqOLc,,,,auto: taekwondo axe kick tutorial right 45 degree view | Olympic TKD Axe Kick Form,axe_kick,axe_kick__right45,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=n5rYqSzOOmU"" --record-reference ""axe_kick__right45"" --target-technique ""axe_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
axe_kick,side,axe_kick__side,ready,https://www.youtube.com/watch?v=1OoNhh-Cr-I,https://www.youtube.com/watch?v=1OoNhh-Cr-I,https://www.youtube.com/watch?v=Vnmv0OtqnGI,https://www.youtube.com/watch?v=ImSHw5dw7Q0,https://www.youtube.com/watch?v=eTl8iS9PAPs,,,,auto: taekwondo axe kick tutorial side view | How To Do The Powerful Axe Kick | Taekwondo Training,axe_kick,axe_kick__side,yes,"& ""python"" ""action_recognition.py"" --weights ""yolo26n-pose.pt"" --source ""https://www.youtube.com/watch?v=1OoNhh-Cr-I"" --record-reference ""axe_kick__side"" --target-technique ""axe_kick"" --reference-dir ""reference_poses"" --num-video-sequence-samples 12 --skip-frame 1 --save-kpts-dir ""keypoints"" --record-reference-max-saves 1 --reference-capture-cooldown-frames 24 --disable-video-classifier --visualize-pose --auto-exit-after-reference --reference-search-max-frames 1800 --person-selection-mode ""most_motion"" --disable-structured-storage --reference-capture-mode ""best_window"" --ref-min-motion-energy 0.02 --ref-min-score-gate 0"
fighting_stance,side_right,fighting_stance__side_right,pending,,,,,,,,,"needs source url: boxing fighting stance right side view",fighting_stance,fighting_stance__side_right,no,
jab,side_right,jab__side_right,pending,,,,,,,,,"needs source url: boxing jab right side view",jab,jab__side_right,no,
cross,side_right,cross__side_right,pending,,,,,,,,,"needs source url: boxing cross punch right side view",cross,cross__side_right,no,
hook,side_right,hook__side_right,pending,,,,,,,,,"needs source url: boxing hook punch right side view",hook,hook__side_right,no,
uppercut,side_right,uppercut__side_right,pending,,,,,,,,,"needs source url: boxing uppercut right side view",uppercut,uppercut__side_right,no,
front_kick,side_right,front_kick__side_right,pending,,,,,,,,,"needs source url: martial arts front kick right side view",front_kick,front_kick__side_right,no,
roundhouse_kick,side_right,roundhouse_kick__side_right,pending,,,,,,,,,"needs source url: martial arts roundhouse kick right side view",roundhouse_kick,roundhouse_kick__side_right,no,
side_kick,side_right,side_kick__side_right,pending,,,,,,,,,"needs source url: martial arts side kick right side view",side_kick,side_kick__side_right,no,
back_kick,side_right,back_kick__side_right,pending,,,,,,,,,"needs source url: martial arts back kick right side view",back_kick,back_kick__side_right,no,
spinning_back_kick,side_right,spinning_back_kick__side_right,pending,,,,,,,,,"needs source url: martial arts spinning back kick right side view",spinning_back_kick,spinning_back_kick__side_right,no,
knee_strike,side_right,knee_strike__side_right,pending,,,,,,,,,"needs source url: muay thai knee strike right side view",knee_strike,knee_strike__side_right,no,
elbow_strike,side_right,elbow_strike__side_right,pending,,,,,,,,,"needs source url: muay thai elbow strike right side view",elbow_strike,elbow_strike__side_right,no,
axe_kick,side_right,axe_kick__side_right,pending,,,,,,,,,"needs source url: taekwondo axe kick right side view",axe_kick,axe_kick__side_right,no,
fighting_stance,side_left,fighting_stance__side_left,pending,,,,,,,,,"needs source url: boxing fighting stance left side view",fighting_stance,fighting_stance__side_left,no,
jab,side_left,jab__side_left,pending,,,,,,,,,"needs source url: boxing jab left side view",jab,jab__side_left,no,
